Year,Month,State,Primary Mode,Etiology,Etiology Status,Water Exposure,Water Type,Animal Type
2017,1,Wisconsin,Person-to-person,,,,,
2017,1,Wisconsin,Person-to-person,Norovirus Genogroup II,Suspected,,,
2017,1,Wisconsin,Person-to-person,Norovirus Genogroup II,Suspected,,,
2017,1,South Carolina,Person-to-person,Norovirus unknown,Suspected,,,
2017,1,South Carolina,Person-to-person,Norovirus Genogroup II,Confirmed,,,
2017,1,Ohio,Person-to-person,Sapovirus;Norovirus Genogroup II,Suspected;Suspected,,,
2017,1,Iowa,Indeterminate/unknown,Norovirus,Suspected,,,
2017,1,Iowa,Indeterminate/unknown,Norovirus Genogroup I,Confirmed,,,
2017,1,Iowa,Person-to-person,Norovirus Genogroup II,Confirmed,,,
2017,1,Wisconsin,Person-to-person,Norovirus Genogroup II,Confirmed,,,
2017,1,Iowa,Indeterminate/unknown,,,,,
2017,1,Minnesota,Food,Norovirus Genogroup I,Suspected,,,
2017,1,Florida,Food,Norovirus Genogroup II,Suspected,,,
2017,1,Kentucky,Person-to-person,,,,,
2017,1,Pennsylvania,Person-to-person,Norovirus Genogroup II,Confirmed,,,
2017,1,Ohio,Person-to-person,Norovirus,Suspected,,,
2017,1,Nebraska,Person-to-person,Norovirus Genogroup II,Confirmed,,,
2017,1,Ohio,Person-to-person,Shigella sonnei,Suspected,,,
2017,1,Pennsylvania,Person-to-person,Norovirus,Suspected,,,
2017,1,Kentucky,Indeterminate/unknown,Norovirus Genogroup II,Confirmed,,,
2017,1,Massachusetts,Person-to-person,Norovirus,Suspected,,,
2017,1,Massachusetts,Person-to-person,Norovirus,Suspected,,,
2017,1,Massachusetts,Person-to-person,Norovirus,Suspected,,,
2017,1,Massachusetts,Person-to-person,Norovirus,Suspected,,,
2017,1,Massachusetts,Indeterminate/unknown,Norovirus Genogroup II,Confirmed,,,
2017,1,Minnesota,Person-to-person,Norovirus,Suspected,,,
2017,1,Virginia,Person-to-person,Norovirus Genogroup II,Confirmed,,,
2017,1,Minnesota,Person-to-person,Norovirus,Suspected,,,
2017,1,Minnesota,Person-to-person,Norovirus,Suspected,,,
2017,1,Minnesota,Person-to-person,Norovirus,Suspected,,,
2017,1,Florida,Indeterminate/unknown,Norovirus Genogroup II,Suspected,,,
2017,1,Pennsylvania,Person-to-person,Norovirus unknown,Suspected,,,
2017,1,Pennsylvania,Person-to-person,Norovirus,Suspected,,,
2017,1,Ohio,Person-to-person,Norovirus,Suspected,,,
2017,1,Michigan,Person-to-person,Norovirus,Suspected,,,
2017,1,Michigan,Person-to-person,Norovirus,Suspected,,,
2017,1,Kentucky,Person-to-person,Norovirus,Suspected,,,
2017,1,Michigan,Person-to-person,Norovirus,Suspected,,,
2017,1,Michigan,Person-to-person,Norovirus,Suspected,,,
2017,1,Pennsylvania,Person-to-person,Norovirus unknown,Suspected,,,
2017,1,Michigan,Person-to-person,Norovirus,Suspected,,,
2017,1,Virginia,Person-to-person,Norovirus Genogroup II,Suspected,,,
2017,1,Virginia,Person-to-person,Norovirus,Suspected,,,
2017,1,Ohio,Person-to-person,Shigella,Suspected,,,
2017,1,Oregon,Indeterminate/unknown,Norovirus Genogroup I,Suspected,,,
2017,1,Oregon,Indeterminate/unknown,Norovirus Genogroup II,Confirmed,,,
2017,1,Oregon,Person-to-person,Norovirus Genogroup I,Confirmed,,,
2017,1,Ohio,Person-to-person,Norovirus,Suspected,,,
2017,1,Connecticut,Food,Norovirus Genogroup II,Confirmed,,,
2017,1,Massachusetts,Indeterminate/unknown,Norovirus,Suspected,,,
2017,1,Connecticut,Food,Norovirus Genogroup II,Confirmed,,,
2017,1,South Carolina,Person-to-person,Norovirus unknown,Suspected,,,
2017,1,Minnesota,Person-to-person,Norovirus,Suspected,,,
2017,1,Michigan,Person-to-person,Norovirus,Suspected,,,
2017,1,Michigan,Person-to-person,Norovirus,Suspected,,,
2017,1,Minnesota,Person-to-person,Norovirus,Suspected,,,
2017,1,Michigan,Person-to-person,Norovirus,Suspected,,,
2017,1,Montana,Person-to-person,Norovirus unknown,Confirmed,,,
2017,1,Virginia,Person-to-person,Norovirus,Suspected,,,
2017,1,Kansas,Person-to-person,,,,,
2017,1,Kansas,Food,,,,,
2017,1,Kansas,Person-to-person,Shigella sonnei,Confirmed,,,
2017,1,Kansas,Person-to-person,Norovirus unknown,Suspected,,,
2017,1,Kansas,Person-to-person,Norovirus Genogroup II,Suspected,,,
2017,1,Wisconsin,Indeterminate/unknown,Norovirus unknown,Suspected,,,
2017,1,Wisconsin,Person-to-person,Norovirus unknown,Confirmed,,,
2017,1,Wisconsin,Person-to-person,Norovirus Genogroup II,Confirmed,,,
2017,1,Wisconsin,Person-to-person,Norovirus Genogroup II,Confirmed,,,
2017,1,Wisconsin,Person-to-person,Norovirus unknown,Suspected,,,
2017,1,Wisconsin,Person-to-person,Norovirus unknown,Confirmed,,,
2017,1,Wisconsin,Person-to-person,Norovirus unknown,Confirmed,,,
2017,1,Wisconsin,Indeterminate/unknown,,,,,
2017,1,Wisconsin,Indeterminate/unknown,,,,,
2017,1,Wisconsin,Person-to-person,,,,,
2017,1,Wisconsin,Person-to-person,Norovirus unknown,Suspected,,,
2017,1,Wisconsin,Person-to-person,Norovirus Genogroup I,Confirmed,,,
2017,1,Wisconsin,Person-to-person,Norovirus Genogroup II,Confirmed,,,
2017,1,Wisconsin,Person-to-person,Norovirus unknown,Suspected,,,
2017,1,Wisconsin,Person-to-person,Norovirus Genogroup II,Confirmed,,,
2017,1,Wisconsin,Person-to-person,Norovirus Genogroup II,Confirmed,,,
2017,1,Wisconsin,Person-to-person,Norovirus unknown,Suspected,,,
2017,1,Wisconsin,Person-to-person,,,,,
2017,1,Wisconsin,Person-to-person,Clostridium difficile,Confirmed,,,
2017,1,Wisconsin,Person-to-person,Norovirus unknown,Suspected,,,
2017,1,Wisconsin,Person-to-person,Norovirus Genogroup II,Confirmed,,,
2017,1,South Carolina,Person-to-person,Norovirus Genogroup II;Norovirus Genogroup II,Suspected;Suspected,,,
2017,1,Louisiana,Person-to-person,Norovirus Genogroup II;Norovirus Genogroup II,Suspected;Confirmed,,,
2017,1,Ohio,Person-to-person,Norovirus,Suspected,,,
2017,1,Kentucky,Person-to-person,,,,,
2017,1,Nebraska,Person-to-person,Norovirus,Suspected,,,
2017,1,Ohio,Indeterminate/unknown,Norovirus Genogroup II,Suspected,,,
2017,1,Pennsylvania,Person-to-person,Norovirus unknown,Suspected,,,
2017,1,Pennsylvania,Person-to-person,Norovirus unknown,Suspected,,,
2017,1,Pennsylvania,Person-to-person,Norovirus unknown,Suspected,,,
2017,1,Pennsylvania,Person-to-person,Norovirus unknown,Suspected,,,
2017,1,Nebraska,Person-to-person,Norovirus,Suspected,,,
2017,1,Virginia,Person-to-person,Norovirus,Suspected,,,
2017,1,Connecticut,Food,Norovirus Genogroup II,Confirmed,,,
2017,1,South Carolina,Person-to-person,Norovirus unknown,Confirmed,,,
2017,1,Ohio,Person-to-person,Shigella sonnei,Suspected,,,
2017,1,Ohio,Person-to-person,Shigella,Suspected,,,
2017,1,Minnesota,Person-to-person,Norovirus,Suspected,,,
2017,1,Ohio,Food,Norovirus Genogroup I,Confirmed,,,
2017,1,Kentucky,Indeterminate/unknown,,,,,
2017,1,Connecticut,Person-to-person,Norovirus,Suspected,,,
2017,1,Kentucky,Person-to-person,Norovirus unknown,Confirmed,,,
2017,1,Connecticut,Person-to-person,,,,,
2017,1,Connecticut,Person-to-person,,,,,
2017,1,Wyoming,Person-to-person,Norovirus Genogroup II,Confirmed,,,
2017,1,Rhode Island,Indeterminate/unknown,,,,,
2017,1,Rhode Island,Person-to-person,Norovirus unknown,Suspected,,,
2017,1,Rhode Island,Person-to-person,Norovirus unknown,Suspected,,,
2017,1,South Carolina,Person-to-person,Norovirus unknown,Suspected,,,
2017,1,Virginia,Person-to-person,Norovirus,Suspected,,,
2017,1,Virginia,Person-to-person,Norovirus Genogroup II,Confirmed,,,
2017,1,Utah,Person-to-person,Norovirus,Suspected,,,
2017,1,Maryland,Food,Bacillus cereus,Confirmed,,,
2017,1,Pennsylvania,Person-to-person,Norovirus,Suspected,,,
2017,1,Hawaii,Person-to-person,Norovirus Genogroup II,Confirmed,,,
2017,1,Massachusetts,Person-to-person,Norovirus,Suspected,,,
2017,1,Tennessee,Food,Norovirus,Suspected,,,
2017,1,New York,Person-to-person,,,,,
2017,1,Massachusetts,Person-to-person,Norovirus,Suspected,,,
2017,1,Massachusetts,Person-to-person,Norovirus,Suspected,,,
2017,1,Massachusetts,Person-to-person,Norovirus,Suspected,,,
2017,1,Massachusetts,Person-to-person,Norovirus,Suspected,,,
2017,1,Massachusetts,Person-to-person,Norovirus,Suspected,,,
2017,1,Massachusetts,Person-to-person,Norovirus,Suspected,,,
2017,1,Massachusetts,Person-to-person,Norovirus,Suspected,,,
2017,1,Michigan,Person-to-person,Norovirus,Suspected,,,
2017,1,Michigan,Person-to-person,Norovirus,Suspected,,,
2017,1,Michigan,Person-to-person,Norovirus,Suspected,,,
2017,1,Oregon,Indeterminate/unknown,,,,,
2017,1,Oregon,Indeterminate/unknown,Norovirus Genogroup II,Confirmed,,,
2017,1,Oregon,Indeterminate/unknown,Norovirus Genogroup I,Suspected,,,
2017,1,Oregon,Indeterminate/unknown,Rotavirus,Confirmed,,,
2017,1,Oregon,Indeterminate/unknown,,,,,
2017,1,Oregon,Indeterminate/unknown,Rotavirus,Suspected,,,
2017,1,Oregon,Indeterminate/unknown,Norovirus Genogroup I,Confirmed,,,
2017,1,Oregon,Indeterminate/unknown,,,,,
2017,1,Michigan,Person-to-person,Norovirus,Suspected,,,
2017,1,Michigan,Person-to-person,Norovirus,Suspected,,,
2017,1,Michigan,Food,Norovirus,Suspected,,,
2017,1,Michigan,Person-to-person,Norovirus,Suspected,,,
2017,1,Michigan,Person-to-person,Norovirus,Suspected,,,
2017,1,Michigan,Person-to-person,Norovirus,Suspected,,,
2017,1,Minnesota,Person-to-person,Norovirus,Suspected,,,
2017,1,Hawaii,Person-to-person,,,,,
2017,1,Minnesota,Person-to-person,Norovirus,Suspected,,,
2017,1,Hawaii,Indeterminate/unknown,,,,,
2017,1,Ohio,Person-to-person,"Escherichia coli, Shiga toxin-producing",Confirmed,,,
2017,1,Indiana,Indeterminate/unknown,,,,,
2017,1,Pennsylvania,Person-to-person,Norovirus,Suspected,,,
2017,1,Pennsylvania,Person-to-person,Norovirus unknown,Suspected,,,
2017,1,Virginia,Person-to-person,Norovirus,Suspected,,,
2017,1,Virginia,Person-to-person,Norovirus,Suspected,,,
2017,1,Virginia,Person-to-person,Norovirus,Suspected,,,
2017,1,Virginia,Person-to-person,Norovirus,Suspected,,,
2017,1,Florida,Food,,,,,
2017,1,Virginia,Person-to-person,Norovirus,Suspected,,,
2017,1,Virginia,Person-to-person,Norovirus,Suspected,,,
2017,1,Virginia,Person-to-person,Norovirus,Suspected,,,
2017,1,Wisconsin,Person-to-person,Norovirus unknown,Suspected,,,
2017,1,Wisconsin,Person-to-person,Norovirus unknown,Suspected,,,
2017,1,Kansas,Indeterminate/unknown,Salmonella enterica,Confirmed,,,
2017,1,Wisconsin,Person-to-person,Norovirus Genogroup I;Norovirus Genogroup II,Confirmed;Suspected,,,
2017,1,Wisconsin,Person-to-person,Norovirus Genogroup II,Confirmed,,,
2017,1,Wisconsin,Person-to-person,Norovirus unknown,Suspected,,,
2017,1,Wisconsin,Person-to-person,Norovirus Genogroup II,Suspected,,,
2017,1,Wisconsin,Person-to-person,Norovirus unknown,Suspected,,,
2017,1,Wisconsin,Person-to-person,Norovirus unknown,Suspected,,,
2017,1,Wisconsin,Person-to-person,Norovirus unknown,Suspected,,,
2017,1,Wisconsin,Person-to-person,Norovirus unknown,Suspected,,,
2017,1,Wisconsin,Person-to-person,Norovirus Genogroup II,Confirmed,,,
2017,1,Wisconsin,Person-to-person,Norovirus Genogroup II,Suspected,,,
2017,1,Wisconsin,Person-to-person,Norovirus Genogroup II,Confirmed,,,
2017,1,Wisconsin,Person-to-person,Norovirus unknown,Suspected,,,
2017,1,Wisconsin,Person-to-person,,,,,
2017,1,Pennsylvania,Indeterminate/unknown,Norovirus,Suspected,,,
2017,1,Pennsylvania,Person-to-person,Norovirus Genogroup II,Confirmed,,,
2017,1,Wisconsin,Person-to-person,Norovirus unknown,Suspected,,,
2017,1,Pennsylvania,Person-to-person,Shigella sonnei,Confirmed,,,
2017,1,Pennsylvania,Person-to-person,Norovirus,Suspected,,,
2017,1,Connecticut,Person-to-person,Norovirus unknown,Confirmed,,,
2017,1,Minnesota,Person-to-person,Norovirus,Suspected,,,
2017,1,Pennsylvania,Person-to-person,Norovirus,Suspected,,,
2017,1,Montana,Indeterminate/unknown,Norovirus Genogroup I,Confirmed,,,
2017,1,Montana,Indeterminate/unknown,Norovirus unknown,Suspected,,,
2017,1,Hawaii,Indeterminate/unknown,Norovirus Genogroup II,Confirmed,,,
2017,1,Ohio,Person-to-person,Rotavirus;Norovirus Genogroup II,Confirmed;Confirmed,,,
2017,1,Ohio,Indeterminate/unknown,Norovirus,Suspected,,,
2017,1,Missouri,Person-to-person,Norovirus Genogroup II,Confirmed,,,
2017,1,Ohio,Water,Pseudomonas aeruginosa,Suspected,Recreational water -- treated,Hot Tub/Spa/Whirlpool,
2017,1,South Carolina,Food,Hepatitis A,Confirmed,,,
2017,1,Georgia,Food,Staphylococcus aureus,Suspected,,,
2017,1,Rhode Island,Person-to-person,Norovirus Genogroup II;Norovirus Genogroup II,Suspected;Suspected,,,
2017,1,Minnesota,Person-to-person,Norovirus Genogroup II,Confirmed,,,
2017,1,Minnesota,Person-to-person,Norovirus,Suspected,,,
2017,1,Pennsylvania,Person-to-person,Salmonella enterica,Confirmed,,,
2017,1,Massachusetts,Person-to-person,Norovirus Genogroup II;Norovirus Genogroup II,Suspected;Confirmed,,,
2017,1,Massachusetts,Person-to-person,Norovirus,Suspected,,,
2017,1,Massachusetts,Person-to-person,Norovirus,Suspected,,,
2017,1,Massachusetts,Person-to-person,Norovirus,Suspected,,,
2017,1,Massachusetts,Person-to-person,Norovirus,Suspected,,,
2017,1,Massachusetts,Person-to-person,Norovirus,Suspected,,,
2017,1,Massachusetts,Person-to-person,Norovirus,Suspected,,,
2017,1,Mississippi,Person-to-person,Norovirus Genogroup II,Suspected,,,
2017,1,Ohio,Person-to-person,Norovirus,Suspected,,,
2017,1,Oregon,Person-to-person,Norovirus,Suspected,,,
2017,1,Oregon,Person-to-person,Norovirus,Suspected,,,
2017,1,Oregon,Person-to-person,Norovirus Genogroup II,Confirmed,,,
2017,1,Oregon,Person-to-person,Norovirus Genogroup II,Confirmed,,,
2017,1,Ohio,Person-to-person,Norovirus Genogroup I;Norovirus Genogroup I,Suspected;Confirmed,,,
2017,1,Minnesota,Person-to-person,Norovirus,Suspected,,,
2017,1,Kentucky,Person-to-person,Norovirus unknown,Confirmed,,,
2017,1,Pennsylvania,Person-to-person,Norovirus,Suspected,,,
2017,1,Ohio,Person-to-person,Norovirus Genogroup II,Confirmed,,,
2017,1,Michigan,Person-to-person,Norovirus Genogroup II;Norovirus Genogroup II,Confirmed;Suspected,,,
2017,1,Pennsylvania,Person-to-person,Norovirus Genogroup II,Confirmed,,,
2017,1,Michigan,Person-to-person,Norovirus unknown,Suspected,,,
2017,1,Minnesota,Person-to-person,,,,,
2017,1,Wisconsin,Person-to-person,Norovirus unknown,Suspected,,,
2017,1,Wisconsin,Person-to-person,Cryptosporidium;Norovirus Genogroup II,Suspected;Suspected,,,
2017,1,Wisconsin,Food,Salmonella enterica,Confirmed,,,
2017,1,Wisconsin,Person-to-person,Norovirus Genogroup I,Confirmed,,,
2017,1,Wisconsin,Person-to-person,Norovirus Genogroup II,Confirmed,,,
2017,1,Wisconsin,Person-to-person,,,,,
2017,1,Wisconsin,Person-to-person,Norovirus unknown,Suspected,,,
2017,1,Virginia,Person-to-person,Norovirus,Suspected,,,
2017,1,Mississippi,Person-to-person,Norovirus Genogroup I,Suspected,,,
2017,1,New York,Food,,,,,
2017,1,Minnesota,Person-to-person,Norovirus,Suspected,,,
2017,1,Minnesota,Food,Salmonella enterica,Confirmed,,,
2017,1,Virginia,Person-to-person,Norovirus,Suspected,,,
2017,1,Kentucky,Indeterminate/unknown,,,,,
2017,1,Pennsylvania,Person-to-person,Norovirus,Suspected,,,
2017,1,Texas,Person-to-person,Norovirus unknown,Suspected,,,
2017,1,Pennsylvania,Person-to-person,Norovirus unknown,Confirmed,,,
2017,1,Indiana,Person-to-person,,,,,
2017,1,Michigan,Person-to-person,Norovirus,Suspected,,,
2017,1,Michigan,Person-to-person,Norovirus,Suspected,,,
2017,1,Michigan,Person-to-person,Norovirus,Suspected,,,
2017,1,Michigan,Person-to-person,Norovirus,Suspected,,,
2017,1,Minnesota,Person-to-person,Norovirus,Suspected,,,
2017,1,Texas,Person-to-person,Norovirus Genogroup II,Suspected,,,
2017,1,Missouri,Person-to-person,,,,,
2017,1,Missouri,Person-to-person,Norovirus unknown,Confirmed,,,
2017,1,Wisconsin,Person-to-person,Norovirus unknown,Suspected,,,
2017,1,Wisconsin,Person-to-person,Norovirus Genogroup II,Suspected,,,
2017,1,Wisconsin,Person-to-person,,,,,
2017,1,Wisconsin,Person-to-person,Norovirus Genogroup II,Suspected,,,
2017,1,Connecticut,Food,Norovirus Genogroup II,Confirmed,,,
2017,1,New York,Food,,,,,
2017,1,Rhode Island,Indeterminate/unknown,,,,,
2017,1,Rhode Island,Person-to-person,Norovirus Genogroup II,Confirmed,,,
2017,1,Florida,Food,Bacillus cereus,Suspected,,,
2017,1,Nebraska,Indeterminate/unknown,Rotavirus,Suspected,,,
2017,1,Nebraska,Person-to-person,Norovirus unknown,Confirmed,,,
2017,1,Nebraska,Person-to-person,Norovirus,Suspected,,,
2017,1,Nebraska,Indeterminate/unknown,Norovirus unknown,Confirmed,,,
2017,1,Texas,Indeterminate/unknown,Norovirus unknown;Clostridium difficile,Suspected;Confirmed,,,
2017,1,Massachusetts,Person-to-person,Norovirus,Suspected,,,
2017,1,Massachusetts,Person-to-person,Norovirus,Suspected,,,
2017,1,Massachusetts,Person-to-person,Norovirus,Suspected,,,
2017,1,Massachusetts,Person-to-person,Norovirus,Suspected,,,
2017,1,Massachusetts,Food,Norovirus Genogroup II;Norovirus Genogroup II,Suspected;Confirmed,,,
2017,1,Alaska,Person-to-person,Norovirus Genogroup II,Confirmed,,,
2017,1,Rhode Island,Person-to-person,Norovirus Genogroup II,Confirmed,,,
2017,1,Pennsylvania,Indeterminate/unknown,Giardia,Suspected,,,
2017,1,Alaska,Indeterminate/unknown,Norovirus Genogroup II,Suspected,,,
2017,1,Wisconsin,Person-to-person,Norovirus Genogroup II,Confirmed,,,
2017,1,Florida,Food,Norovirus Genogroup II,Suspected,,,
2017,1,Florida,Food,Staphylococcus aureus,Suspected,,,
2017,1,Rhode Island,Person-to-person,Norovirus unknown,Suspected,,,
2017,1,Rhode Island,Person-to-person,Norovirus Genogroup II,Confirmed,,,
2017,1,New York,Person-to-person,,,,,
2017,1,Minnesota,Food,Norovirus Genogroup II,Suspected,,,
2017,1,Missouri,Person-to-person,Shigella sonnei,Confirmed,,,
2017,1,Rhode Island,Person-to-person,Norovirus unknown,Suspected,,,
2017,1,Pennsylvania,Person-to-person,Norovirus unknown,Confirmed,,,
2017,1,Florida,Food,Staphylococcus aureus,Suspected,,,
2017,1,Massachusetts,Person-to-person,Norovirus,Suspected,,,
2017,1,Massachusetts,Person-to-person,Norovirus,Suspected,,,
2017,1,Massachusetts,Person-to-person,Norovirus,Suspected,,,
2017,1,Nebraska,Person-to-person,Norovirus,Suspected,,,
2017,1,Nebraska,Person-to-person,Norovirus unknown,Suspected,,,
2017,1,Nevada,Indeterminate/unknown,,,,,
2017,1,Michigan,Person-to-person,Norovirus,Suspected,,,
2017,1,Texas,Environmental contamination other than food/water,"Escherichia coli, Shiga toxin-producing",Confirmed,,,
2017,1,New Hampshire,Person-to-person,Norovirus unknown,Suspected,,,
2017,1,New Hampshire,Person-to-person,,,,,
2017,1,New Hampshire,Person-to-person,,,,,
2017,1,New Hampshire,Person-to-person,Norovirus unknown,Suspected,,,
2017,1,New Hampshire,Person-to-person,Norovirus unknown,Confirmed,,,
2017,1,New Hampshire,Person-to-person,,,,,
2017,1,Rhode Island,Person-to-person,Norovirus unknown,Suspected,,,
2017,1,Ohio,Person-to-person,Norovirus unknown;Norovirus Genogroup II,Confirmed;Suspected,,,
2017,1,Arizona,Person-to-person,,,,,
2017,1,Arizona,Person-to-person,,,,,
2017,1,Arizona,Person-to-person,Norovirus,Suspected,,,
2017,1,Pennsylvania,Person-to-person,Norovirus unknown,Suspected,,,
2017,1,Pennsylvania,Person-to-person,Norovirus unknown,Confirmed,,,
2017,1,Pennsylvania,Person-to-person,Norovirus,Suspected,,,
2017,1,Pennsylvania,Person-to-person,Norovirus unknown,Suspected,,,
2017,1,Pennsylvania,Person-to-person,Norovirus Genogroup II,Confirmed,,,
2017,1,New Hampshire,Person-to-person,,,,,
2017,1,Massachusetts,Person-to-person,Norovirus,Suspected,,,
2017,1,New Hampshire,Person-to-person,Norovirus Genogroup II,Confirmed,,,
2017,1,Pennsylvania,Person-to-person,Norovirus unknown,Suspected,,,
2017,1,Florida,Food,Ciguatoxin,Confirmed,,,
2017,1,Michigan,Food,Norovirus,Suspected,,,
2017,1,Indiana,Person-to-person,Norovirus Genogroup II,Confirmed,,,
